Pulse V5 Active. Equity: $101,644.71 | Mode: 0
C:\Users\SCENTECH SERVICES\AppData\Local\Programs\Python\Python39\lib\site-packages\gymnasium\spaces\box.py:235: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
C:\Users\SCENTECH SERVICES\AppData\Local\Programs\Python\Python39\lib\site-packages\gymnasium\spaces\box.py:305: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn(
Sniper Pulse Brain Synchronized.
Order Executed: XAUUSD SELL at 4430.18
[12:16:58] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:17:00] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.00%
[12:17:02] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.00%
[12:17:04] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.00%
[12:17:06] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.00%
[12:17:08] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.00%
[12:17:10] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.01%
[12:17:13] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.01%
[12:17:15] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: +0.01%
[12:17:17] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.01%
[12:17:19] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.02%
[12:17:21] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.02%
[12:17:23] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.02%
[12:17:25] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.02%
[12:17:27] Pulse Conviction: -1.0000 | ATR Mult: 0.62 | PnL: +0.01%
[12:17:29] Pulse Conviction: -1.0000 | ATR Mult: 0.66 | PnL: +0.01%
[12:17:31] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.01%
[12:17:33] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.01%
[12:17:35] Pulse Conviction: -1.0000 | ATR Mult: 0.66 | PnL: +0.01%
[12:17:37] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.01%
[12:17:40] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.00%
[12:17:42] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:17:44] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:17:46] Pulse Conviction: -1.0000 | ATR Mult: 0.62 | PnL: +0.02%
[12:17:48] Pulse Conviction: -1.0000 | ATR Mult: 0.60 | PnL: +0.01%
[12:17:50] Pulse Conviction: -1.0000 | ATR Mult: 0.60 | PnL: +0.01%
[12:17:52] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.02%
[12:17:54] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:17:56] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:17:58] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:18:00] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.01%
[12:18:03] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.02%
[12:18:05] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.02%
[12:18:07] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.02%
[12:18:09] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.02%
[12:18:11] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.03%
[12:18:13] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.04%
[12:18:15] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.04%
[12:18:17] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.04%
[12:18:19] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.04%
[12:18:21] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.03%
[12:18:23] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.02%
[12:18:25] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.02%
[12:18:27] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: +0.03%
[12:18:30] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.04%
[12:18:32] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.04%
[12:18:34] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.05%
[12:18:36] Pulse Conviction: -1.0000 | ATR Mult: 0.76 | PnL: +0.04%
[12:18:38] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: +0.04%
[12:18:40] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: +0.03%
[12:18:42] Pulse Conviction: -1.0000 | ATR Mult: 0.67 | PnL: +0.04%
[12:18:44] Pulse Conviction: -1.0000 | ATR Mult: 0.66 | PnL: +0.04%
[12:18:46] Pulse Conviction: -1.0000 | ATR Mult: 0.67 | PnL: +0.04%
[12:18:48] Pulse Conviction: -1.0000 | ATR Mult: 0.67 | PnL: +0.04%
[12:18:51] Pulse Conviction: -1.0000 | ATR Mult: 0.68 | PnL: +0.04%
[12:18:53] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.04%
[12:18:55] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.04%
[12:18:57] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.05%
[12:18:59] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.05%
[12:19:01] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: +0.00%
Order Executed: XAUUSD SELL at 4427.67
[12:19:03] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.01%
[12:19:05] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.01%
[12:19:08] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.01%
[12:19:10] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.01%
[12:19:12] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: -0.01%
[12:19:14] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: -0.01%
[12:19:16] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: -0.01%
[12:19:18] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: -0.01%
[12:19:20] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.00%
[12:19:22] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.00%
[12:19:24] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.01%
[12:19:26] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.00%
[12:19:29] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: -0.01%
[12:19:31] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.01%
[12:19:33] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.00%
[12:19:35] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: -0.01%
[12:19:37] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.01%
[12:19:39] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.00%
[12:19:41] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: -0.00%
[12:19:43] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: -0.01%
[12:19:45] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: -0.01%
[12:19:47] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: -0.00%
[12:19:49] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: -0.00%
[12:19:52] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: -0.00%
[12:19:54] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:19:56] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:19:58] Pulse Conviction: -1.0000 | ATR Mult: 0.54 | PnL: -0.00%
[12:20:00] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: +0.00%
[12:20:02] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.00%
[12:20:04] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: -0.02%
[12:20:06] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.02%
[12:20:08] Pulse Conviction: -1.0000 | ATR Mult: 0.76 | PnL: -0.01%
[12:20:10] Pulse Conviction: -1.0000 | ATR Mult: 0.76 | PnL: -0.02%
[12:20:12] Pulse Conviction: -1.0000 | ATR Mult: 0.76 | PnL: -0.03%
[12:20:15] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.00%
Order Executed: XAUUSD SELL at 4429.48
[12:20:17] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.00%
[12:20:19] Pulse Conviction: -1.0000 | ATR Mult: 0.75 | PnL: -0.01%
[12:20:21] Pulse Conviction: -1.0000 | ATR Mult: 0.60 | PnL: -0.01%
[12:20:23] Pulse Conviction: -1.0000 | ATR Mult: 0.60 | PnL: -0.01%
[12:20:25] Pulse Conviction: -1.0000 | ATR Mult: 0.57 | PnL: -0.02%
[12:20:27] Pulse Conviction: -1.0000 | ATR Mult: 0.55 | PnL: -0.02%
[12:20:29] Pulse Conviction: -1.0000 | ATR Mult: 0.56 | PnL: -0.02%
[12:20:32] Pulse Conviction: -1.0000 | ATR Mult: 0.59 | PnL: -0.02%
[12:20:34] Pulse Conviction: -1.0000 | ATR Mult: 0.59 | PnL: -0.02%
[12:20:36] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: -0.01%
[12:20:38] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: -0.01%
[12:20:40] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.01%
[12:20:42] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.01%
[12:20:44] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.01%
[12:20:46] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.02%
[12:20:48] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.02%
[12:20:50] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.02%
[12:20:52] Pulse Conviction: -0.8978 | ATR Mult: 0.50 | PnL: -0.02%
[12:20:54] Pulse Conviction: +0.3788 | ATR Mult: 0.50 | PnL: -0.03%
Positions Closed: SniperV5_Reverse
Order Executed: XAUUSD BUY at 4430.38
[12:20:57] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:20:59] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:21:01] Pulse Conviction: -0.4196 | ATR Mult: 0.50 | PnL: -0.00%
Positions Closed: SniperV5_Reverse
Order Executed: XAUUSD SELL at 4430.43
[12:21:04] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:21:06] Pulse Conviction: -1.0000 | ATR Mult: 0.55 | PnL: -0.00%
[12:21:09] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.00%
[12:21:11] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:21:13] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:21:15] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:21:17] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:21:19] Pulse Conviction: -1.0000 | ATR Mult: 0.58 | PnL: +0.00%
[12:21:21] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:21:23] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:21:25] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:21:27] Pulse Conviction: -1.0000 | ATR Mult: 0.56 | PnL: +0.02%
[12:21:29] Pulse Conviction: -1.0000 | ATR Mult: 0.55 | PnL: +0.02%
[12:21:31] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.02%
[12:21:33] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.02%
[12:21:35] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.02%
[12:21:38] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.01%
[12:21:40] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:42] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:21:44] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:46] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:48] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:50] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:52] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:54] Pulse Conviction: -0.9110 | ATR Mult: 0.50 | PnL: +0.03%
[12:21:56] Pulse Conviction: -0.7976 | ATR Mult: 0.50 | PnL: +0.02%
[12:21:58] Pulse Conviction: -0.5256 | ATR Mult: 0.50 | PnL: +0.03%
[12:22:01] Pulse Conviction: -1.0000 | ATR Mult: 0.69 | PnL: +0.03%
[12:22:03] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.03%
[12:22:05] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.03%
[12:22:07] Pulse Conviction: -1.0000 | ATR Mult: 0.69 | PnL: +0.03%
[12:22:09] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.03%
[12:22:11] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.03%
[12:22:13] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.02%
[12:22:15] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.03%
[12:22:17] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.03%
[12:22:19] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: +0.02%
[12:22:22] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:22:24] Pulse Conviction: -1.0000 | ATR Mult: 0.52 | PnL: +0.02%
[12:22:26] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:22:28] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:22:30] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:22:32] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:34] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:22:36] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:38] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:40] Pulse Conviction: -0.1467 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:42] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: +0.00%
Positions Closed: SniperV5_Reverse
Order Executed: XAUUSD BUY at 4430.24
[12:22:45] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:22:47] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:22:49] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:22:51] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: -0.00%
[12:22:53] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:56] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:22:58] Pulse Conviction: +1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:23:00] Pulse Conviction: -0.1518 | ATR Mult: 0.50 | PnL: +0.00%
Positions Closed: SniperV5_Reverse
Order Executed: XAUUSD SELL at 4430.44
[12:23:03] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
[12:23:05] Pulse Conviction: -1.0000 | ATR Mult: 0.54 | PnL: +0.00%
[12:23:07] Pulse Conviction: -1.0000 | ATR Mult: 0.56 | PnL: +0.00%
[12:23:09] Pulse Conviction: -1.0000 | ATR Mult: 0.56 | PnL: +0.01%
[12:23:11] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: +0.01%
[12:23:13] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: +0.01%
[12:23:15] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: +0.01%
[12:23:17] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: +0.01%
[12:23:19] Pulse Conviction: -1.0000 | ATR Mult: 0.64 | PnL: +0.01%
[12:23:21] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:23:24] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:23:26] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.02%
[12:23:28] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.02%
[12:23:30] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.01%
[12:23:32] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.02%
[12:23:34] Pulse Conviction: -1.0000 | ATR Mult: 0.67 | PnL: +0.03%
[12:23:36] Pulse Conviction: -1.0000 | ATR Mult: 0.68 | PnL: +0.03%
[12:23:39] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.03%
[12:23:41] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.04%
[12:23:43] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.03%
[12:23:45] Pulse Conviction: -1.0000 | ATR Mult: 0.52 | PnL: +0.03%
[12:23:47] Pulse Conviction: -1.0000 | ATR Mult: 0.51 | PnL: +0.03%
[12:23:49] Pulse Conviction: -1.0000 | ATR Mult: 0.55 | PnL: +0.03%
[12:23:51] Pulse Conviction: -1.0000 | ATR Mult: 0.54 | PnL: +0.03%
[12:23:53] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.03%
[12:23:55] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.03%
[12:23:57] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.03%
[12:24:00] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.03%
[12:24:02] Pulse Conviction: -1.0000 | ATR Mult: 0.61 | PnL: +0.03%
[12:24:04] Pulse Conviction: -1.0000 | ATR Mult: 0.63 | PnL: +0.03%
[12:24:06] Pulse Conviction: -1.0000 | ATR Mult: 0.69 | PnL: +0.04%
[12:24:08] Pulse Conviction: -1.0000 | ATR Mult: 0.84 | PnL: +0.00%
Order Executed: XAUUSD SELL at 4427.04
[12:24:10] Pulse Conviction: -1.0000 | ATR Mult: 0.85 | PnL: -0.00%
[12:24:13] Pulse Conviction: -1.0000 | ATR Mult: 0.85 | PnL: -0.00%
[12:24:15] Pulse Conviction: -1.0000 | ATR Mult: 0.85 | PnL: +0.00%
[12:24:18] Pulse Conviction: -1.0000 | ATR Mult: 0.85 | PnL: -0.00%
[12:24:20] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: -0.01%
[12:24:22] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: -0.00%
[12:24:24] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: -0.00%
[12:24:26] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: -0.01%
[12:24:28] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: -0.00%
[12:24:30] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.00%
[12:24:32] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.00%
[12:24:34] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.00%
[12:24:36] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.00%
[12:24:38] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: -0.00%
[12:24:41] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: -0.00%
[12:24:43] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: -0.00%
[12:24:45] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: -0.00%
[12:24:47] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: -0.01%
[12:24:49] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: -0.01%
[12:24:51] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: -0.01%
[12:24:53] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: -0.01%
[12:24:55] Pulse Conviction: -1.0000 | ATR Mult: 0.69 | PnL: -0.01%
[12:24:57] Pulse Conviction: -1.0000 | ATR Mult: 0.69 | PnL: -0.01%
[12:24:59] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: -0.02%
[12:25:01] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: -0.01%
[12:25:04] Pulse Conviction: -1.0000 | ATR Mult: 0.77 | PnL: -0.01%
[12:25:06] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: -0.00%
[12:25:08] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: -0.00%
[12:25:10] Pulse Conviction: -1.0000 | ATR Mult: 0.83 | PnL: +0.00%
[12:25:12] Pulse Conviction: -1.0000 | ATR Mult: 0.83 | PnL: +0.00%
[12:25:14] Pulse Conviction: -1.0000 | ATR Mult: 0.83 | PnL: +0.00%
[12:25:17] Pulse Conviction: -1.0000 | ATR Mult: 0.83 | PnL: +0.01%
[12:25:19] Pulse Conviction: -1.0000 | ATR Mult: 0.83 | PnL: +0.01%
[12:25:21] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.01%
[12:25:23] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.01%
[12:25:25] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.01%
[12:25:27] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.01%
[12:25:29] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.01%
[12:25:31] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.01%
[12:25:33] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.01%
[12:25:35] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.01%
[12:25:37] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.01%
[12:25:39] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.01%
[12:25:42] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: +0.03%
[12:25:44] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.06%
[12:25:46] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.05%
[12:25:48] Pulse Conviction: -1.0000 | ATR Mult: 0.74 | PnL: +0.06%
[12:25:50] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.07%
[12:25:52] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.08%
[12:25:54] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.08%
[12:25:56] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.00%
Order Executed: XAUUSD SELL at 4423.31
[12:25:58] Pulse Conviction: -1.0000 | ATR Mult: 0.59 | PnL: +0.00%
[12:26:01] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.01%
[12:26:03] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.00%
[12:26:05] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: -0.00%
[12:26:07] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: -0.00%
[12:26:09] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.00%
[12:26:11] Pulse Conviction: -1.0000 | ATR Mult: 0.80 | PnL: +0.00%
[12:26:13] Pulse Conviction: -1.0000 | ATR Mult: 0.82 | PnL: +0.01%
[12:26:15] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.01%
[12:26:17] Pulse Conviction: -1.0000 | ATR Mult: 0.81 | PnL: +0.02%
[12:26:19] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.03%
[12:26:21] Pulse Conviction: -1.0000 | ATR Mult: 0.76 | PnL: +0.03%
[12:26:23] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.00%
Order Executed: XAUUSD SELL at 4419.42
[12:26:26] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: -0.00%
[12:26:28] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: -0.00%
[12:26:30] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.02%
[12:26:32] Pulse Conviction: -1.0000 | ATR Mult: 0.78 | PnL: +0.02%
[12:26:34] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.03%
[12:26:36] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.03%
[12:26:38] Pulse Conviction: -1.0000 | ATR Mult: 0.79 | PnL: +0.04%
[12:26:40] Pulse Conviction: -1.0000 | ATR Mult: 0.73 | PnL: +0.07%
[12:26:42] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.07%
[12:26:45] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.07%
[12:26:47] Pulse Conviction: -1.0000 | ATR Mult: 0.70 | PnL: +0.07%
[12:26:49] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.08%
[12:26:51] Pulse Conviction: -1.0000 | ATR Mult: 0.68 | PnL: +0.06%
[12:26:53] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.06%
[12:26:55] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.05%
[12:26:57] Pulse Conviction: -1.0000 | ATR Mult: 0.50 | PnL: +0.06%
[12:26:59] Pulse Conviction: -1.0000 | ATR Mult: 0.53 | PnL: +0.09%
[12:27:01] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.08%
[12:27:03] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.09%
[12:27:06] Pulse Conviction: -1.0000 | ATR Mult: 0.71 | PnL: +0.08%
[12:27:08] Pulse Conviction: -1.0000 | ATR Mult: 0.72 | PnL: +0.07%
[12:27:10] Pulse Conviction: -1.0000 | ATR Mult: 0.65 | PnL: +0.05%
[12:27:12] Pulse Conviction: -1.0000 | ATR Mult: 0.66 | PnL: +0.05%
